identifier,trade_update_date,run_date,vessel_name,port_of_unlading,estimated_arrival_date,foreign_port_of_lading,record_status_indicator,place_of_receipt,port_of_destination,foreign_port_of_destination,secondary_notify_party_1,actual_arrival_date,consignee_name,consignee_address,consignee_contact_name,consignee_comm_number_qualifier,consignee_comm_number,shipper_party_name,shipper_address,shipper_contact_name,shipper_comm_number_qualifier,shipper_comm_number,container_number,description_sequence_number,piece_count,description_text,harmonized_number,harmonized_value,harmonized_weight,harmonized_weight_unit
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TRIU8656657,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TRIU8675132,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TRIU8679673,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TRIU8688504,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TRIU8694580,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TRIU8762089,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TRIU8920055,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TRLU1656285,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TRLU1675768,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TRLU1677713,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TRLU1688940,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TRLU1724311,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TRLU1725961,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TTNU8378530,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TTNU8428890,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TTNU8466225,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TTNU8474004,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TTNU8477364,1,1,EMPTY CONTAINER,,,,
2017090935127,2017-08-29T00:00:00,2017-09-09T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-09-08T00:00:00,"Pusan,South Korea",Deleted,"BUSAN NEW CONT,KO",,,,2017-09-08T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,TTNU8507957,1,1,EMPTY CONTAINER,,,,
20170906111278,2017-08-31T00:00:00,2017-09-06T00:00:00,NORD INSPIRATION,"Anchorage, Alaska",2017-09-05T00:00:00,"Vancouver, BC ,Canada",New,NONE,,,,2017-09-05T00:00:00,IDEMITSU APOLLO CORPORATION,1831 16TH STREET    SACREMENTO CA 95811 US,DAVID CODERRE,Telephone Number,4036048745,SUNCOR ENERGY PRODUCTS PARTNERSHIP,1900 RIVER RD    SARNIA ON  CA,,,,NC,1,1,ULSD #2 175399.83 BBL,,,,
2017090771495,2017-08-31T00:00:00,2017-09-07T00:00:00,NORD INSPIRATION,"Anchorage, Alaska",2017-09-05T00:00:00,"Vancouver, BC ,Canada",Amended,NONE,,,,2017-09-05T00:00:00,IDEMITSU APOLLO CORPORATION,1831 16TH STREET    SACREMENTO CA 95811 US,BRIAN COULSON,Telephone Number,9164430890,IDEMITSU APOLLO CORPORATION,1831 16TH STREET    SACREMENTO CA 95811 US,BRIAN COULSON,Telephone Number,9164430890,NC,1,1,RUL 29143.51 BBL,,,,
2017090771438,2017-08-31T00:00:00,2017-09-07T00:00:00,NORD INSPIRATION,"Anchorage, Alaska",2017-09-05T00:00:00,"Vancouver, BC ,Canada",Amended,NONE,,,,2017-09-05T00:00:00,IDEMITSU APOLLO CORPORATION,1831 16TH STREET    SACREMENTO CA 95811 US,DAVID CODERRE,Telephone Number,4036048745,SUNCOR ENERGY PRODUCTS PARTNERSHIP,1900 RIVER RD    SARNIA ON  CA,,,,NC,1,1,ULSD #2 HIGH BTU 59655.43 BBL,,,,
20170906111281,2017-08-31T00:00:00,2017-09-06T00:00:00,NORD INSPIRATION,"Anchorage, Alaska",2017-09-05T00:00:00,"Vancouver, BC ,Canada",New,NONE,,,,2017-09-05T00:00:00,IDEMITSU APOLLO CORPORATION,1831 16TH STREET    SACREMENTO CA 95811 US,BRIAN COULSON,Telephone Number,9164430890,IDEMITSU APOLLO CORPORATION,1831 16TH STREET    SACREMENTO CA 95811 US,BRIAN COULSON,Telephone Number,9164430890,NC,1,1,RUL 29143.51 BBL,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU2971797,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU3055211,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU3071300,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU3219193,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU3306831,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,AMFU8596944,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,APMU8067740,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,CLHU8863015,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,CMBU2342895,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,GATU8394553,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,GESU3527941,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,GLDU5574255,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,GVCU5043764,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MIEU0014219,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU2033769,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU2126250,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU2242795,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU2293914,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU2447563,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU2468843,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU2489609,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU2806431,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU2944024,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU3623749,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU3685653,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU3690752,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU3702410,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU3746701,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU3945278,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU4131954,1,1,EMPTY CONTAINER,,,,
20170906109794,2017-08-29T00:00:00,2017-09-06T00:00:00,NICOLAI MAERSK,"Anchorage, Alaska",2017-08-08T00:00:00,"Tsingtao,China (Mainland)",New,QINGDAO,,,,2017-09-05T00:00:00,MAERSK INC,"MAERSK INC 180 PARK AVE,BUILDING 105 PO BOX 950,FLORHAM PARK, NJ 07932",,,,THOR JOERGENSEN A/S,THOR JOERGENSEN A/S OESTBANEGADE 55 DK-2100 COPENHAGEN OE,,,,MRKU4518537,1,1,EMPTY CONTAINER,,,,
